product,category,avg_price,nb_concurrents,nb_occurrences,cat_total_products,cat_avg_price,cat_nb_concurrents,feat_cat_popularity,feat_price_distance,feat_occurrence_score,feat_concurrent_coverage,predicted_category,confidence_score,correct_prediction,feat_price_attractiveness,cat_score,product_score,niveau_recommandation
a-huile cactus royal,cosmetiques et soins,25.0,1,1,193,24.965803108808288,1,0.39549180327868855,0.0013697492395066478,1.0,1.0,cosmetiques et soins,1.0,True,0.9986321244070466,0.748326254990232,0.8286268240944887,Priorite haute
a-huile pépin figue de barbarie,cosmetiques et soins,25.0,1,1,193,24.965803108808288,1,0.39549180327868855,0.0013697492395066478,1.0,1.0,cosmetiques et soins,1.0,True,0.9986321244070466,0.748326254990232,0.8286268240944887,Priorite haute
a-masque capillaire huile ail,cosmetiques et soins,25.0,1,1,193,24.965803108808288,1,0.39549180327868855,0.0013697492395066478,1.0,1.0,cosmetiques et soins,1.0,True,0.9986321244070466,0.748326254990232,0.8286268240944887,Priorite haute
a-huile thala figue barbarie,cosmetiques et soins,25.0,1,1,193,24.965803108808288,1,0.39549180327868855,0.0013697492395066478,1.0,1.0,cosmetiques et soins,1.0,True,0.9986321244070466,0.748326254990232,0.8286268240944887,Priorite haute
q-floral ceramic fish dish,handcrafted ceramics,21.84,1,1,262,31.49497709923664,1,0.5368852459016393,0.30655608233207987,1.0,1.0,handcrafted ceramics,0.94,True,0.7653708964525227,0.7973638311850832,0.8283869050625968,Priorite haute
q-traditional tunisian clay olive oil bottle,handcrafted ceramics,15.6,1,1,262,31.49497709923664,1,0.5368852459016393,0.5046829068797446,1.0,1.0,handcrafted ceramics,0.98,True,0.6645918521621917,0.7973638311850832,0.8283090006335637,Priorite haute
q-collection of bowl ceramics handmade,handcrafted ceramics,15.6,1,1,262,31.49497709923664,1,0.5368852459016393,0.5046829068797446,1.0,1.0,handcrafted ceramics,0.98,True,0.6645918521621917,0.7973638311850832,0.8283090006335637,Priorite haute
q-white-&-black-decorated-ceramic-bowl,handcrafted ceramics,15.6,1,1,262,31.49497709923664,1,0.5368852459016393,0.5046829068797446,1.0,1.0,handcrafted ceramics,0.98,True,0.6645918521621917,0.7973638311850832,0.8283090006335637,Priorite haute
q-bottle oil handmade arena design,handcrafted ceramics,12.48,1,1,262,31.49497709923664,1,0.5368852459016393,0.6037463191535769,1.0,1.0,handcrafted ceramics,0.995,True,0.6235400125674356,0.7973638311850832,0.8279538166740881,Priorite haute
q-bottle oil handmade arabica design,handcrafted ceramics,12.48,1,1,262,31.49497709923664,1,0.5368852459016393,0.6037463191535769,1.0,1.0,handcrafted ceramics,0.995,True,0.6235400125674356,0.7973638311850832,0.8279538166740881,Priorite haute
q-tunisian ceramic bottle for olive oil,handcrafted ceramics,12.48,1,1,262,31.49497709923664,1,0.5368852459016393,0.6037463191535769,1.0,1.0,handcrafted ceramics,0.995,True,0.6235400125674356,0.7973638311850832,0.8279538166740881,Priorite haute
q-handmade ceramic tajine,handcrafted ceramics,49.92,1,1,262,31.49497709923664,1,0.5368852459016393,0.5850146281324113,1.0,1.0,handcrafted ceramics,0.99,True,0.6309090037725889,0.7973638311850832,0.8274407157946033,Priorite haute
q-ceramics and pottery-bowl-handmade pottery,handcrafted ceramics,15.6,1,1,262,31.49497709923664,1,0.5368852459016393,0.5046829068797446,1.0,1.0,handcrafted ceramics,0.975,True,0.6645918521621917,0.7973638311850832,0.8270590006335637,Priorite haute
q-ceramic olive oil bottle from tunisia,handcrafted ceramics,12.48,1,1,262,31.49497709923664,1,0.5368852459016393,0.6037463191535769,1.0,1.0,handcrafted ceramics,0.99,True,0.6235400125674356,0.7973638311850832,0.8267038166740881,Priorite haute
q-genuine tunisian ceramic olive oil carafe,handcrafted ceramics,12.48,1,1,262,31.49497709923664,1,0.5368852459016393,0.6037463191535769,1.0,1.0,handcrafted ceramics,0.99,True,0.6235400125674356,0.7973638311850832,0.8267038166740881,Priorite haute
q-handmade ceramic square soup tureen,handcrafted ceramics,43.68,1,1,262,31.49497709923664,1,0.5368852459016393,0.3868878035847466,1.0,1.0,handcrafted ceramics,0.95,True,0.7210388593909749,0.7973638311850832,0.8264537013564419,Priorite haute
q-handmade orange ceramic tajine,handcrafted ceramics,49.92,1,1,262,31.49497709923664,1,0.5368852459016393,0.5850146281324113,1.0,1.0,handcrafted ceramics,0.985,True,0.6309090037725889,0.7973638311850832,0.8261907157946033,Priorite haute
a-gommage visage,cosmetiques et soins,25.0,1,1,193,24.965803108808288,1,0.39549180327868855,0.0013697492395066478,1.0,1.0,cosmetiques et soins,0.99,True,0.9986321244070466,0.748326254990232,0.8261268240944888,Priorite haute
q-olive oil bottle ceramics with arabic calligraphy design,handcrafted ceramics,15.6,1,1,262,31.49497709923664,1,0.5368852459016393,0.5046829068797446,1.0,1.0,handcrafted ceramics,0.97,True,0.6645918521621917,0.7973638311850832,0.8258090006335638,Priorite haute
q-white & red ceramic trivets,handcrafted ceramics,15.6,1,1,262,31.49497709923664,1,0.5368852459016393,0.5046829068797446,1.0,1.0,handcrafted ceramics,0.97,True,0.6645918521621917,0.7973638311850832,0.8258090006335638,Priorite haute
q-plat apéritif rond – oriental black,handcrafted ceramics,42.12,1,1,262,31.49497709923664,1,0.5368852459016393,0.33735609744783035,1.0,1.0,handcrafted ceramics,0.935,True,0.747744001697356,0.7973638311850832,0.8253742155870801,Priorite haute
q-natural handmade ceramic tajine – small,handcrafted ceramics,29.64,1,1,262,31.49497709923664,1,0.5368852459016393,0.05889755164749895,1.0,1.0,handcrafted ceramics,0.855,True,0.9443784230534271,0.7973638311850832,0.8250376577226872,Priorite haute
a-chapelet savon neroli,cosmetiques et soins,25.0,1,1,193,24.965803108808288,1,0.39549180327868855,0.0013697492395066478,1.0,1.0,cosmetiques et soins,0.985,True,0.9986321244070466,0.748326254990232,0.8248768240944888,Priorite haute
q-ceramic olive oil jar – handmade in tunisia,handcrafted ceramics,15.6,1,1,262,31.49497709923664,1,0.5368852459016393,0.5046829068797446,1.0,1.0,handcrafted ceramics,0.965,True,0.6645918521621917,0.7973638311850832,0.8245590006335637,Priorite haute
q-oval design multi-purpose bottle with a fish design,handcrafted ceramics,15.6,1,1,262,31.49497709923664,1,0.5368852459016393,0.5046829068797446,1.0,1.0,handcrafted ceramics,0.965,True,0.6645918521621917,0.7973638311850832,0.8245590006335637,Priorite haute
q-ceramic fish-shaped dish,handcrafted ceramics,15.6,1,1,262,31.49497709923664,1,0.5368852459016393,0.5046829068797446,1.0,1.0,handcrafted ceramics,0.965,True,0.6645918521621917,0.7973638311850832,0.8245590006335637,Priorite haute
q-bottle of olive oil handmade in tunisia,handcrafted ceramics,18.72,1,1,262,31.49497709923664,1,0.5368852459016393,0.40561949460591223,1.0,1.0,handcrafted ceramics,0.945,True,0.7114300874721191,0.7973638311850832,0.8242428241645564,Priorite haute
a-soins aloe vera chevaux,cosmetiques et soins,25.0,1,1,193,24.965803108808288,1,0.39549180327868855,0.0013697492395066478,1.0,1.0,cosmetiques et soins,0.98,True,0.9986321244070466,0.748326254990232,0.8236268240944888,Priorite haute
q-collection of ceramics handmade plates with different forms,handcrafted ceramics,21.84,1,1,262,31.49497709923664,1,0.5368852459016393,0.30655608233207987,1.0,1.0,handcrafted ceramics,0.92,True,0.7653708964525227,0.7973638311850832,0.8233869050625968,Priorite haute
q-milk mug down the masks ceramic,handcrafted ceramics,21.84,1,1,262,31.49497709923664,1,0.5368852459016393,0.30655608233207987,1.0,1.0,handcrafted ceramics,0.92,True,0.7653708964525227,0.7973638311850832,0.8233869050625968,Priorite haute
q-white & black ceramic large bowl,handcrafted ceramics,15.6,1,1,262,31.49497709923664,1,0.5368852459016393,0.5046829068797446,1.0,1.0,handcrafted ceramics,0.96,True,0.6645918521621917,0.7973638311850832,0.8233090006335637,Priorite haute
q-white & black ceramic cup,handcrafted ceramics,15.6,1,1,262,31.49497709923664,1,0.5368852459016393,0.5046829068797446,1.0,1.0,handcrafted ceramics,0.96,True,0.6645918521621917,0.7973638311850832,0.8233090006335637,Priorite haute
q-set of cafe ceramic ' serdine ',handcrafted ceramics,51.48,1,1,262,31.49497709923664,1,0.5368852459016393,0.6345463342693274,1.0,1.0,handcrafted ceramics,0.98,True,0.6117905494841898,0.7973638311850832,0.8230288703657636,Priorite haute
q-set of cafe ceramic ' jilani ',handcrafted ceramics,51.48,1,1,262,31.49497709923664,1,0.5368852459016393,0.6345463342693274,1.0,1.0,handcrafted ceramics,0.98,True,0.6117905494841898,0.7973638311850832,0.8230288703657636,Priorite haute
q-bottle oil handmade green color,handcrafted ceramics,12.48,1,1,262,31.49497709923664,1,0.5368852459016393,0.6037463191535769,1.0,1.0,handcrafted ceramics,0.975,True,0.6235400125674356,0.7973638311850832,0.8229538166740882,Priorite haute
q-handmade small blue ceramics bowl,handcrafted ceramics,12.48,1,1,262,31.49497709923664,1,0.5368852459016393,0.6037463191535769,1.0,1.0,handcrafted ceramics,0.975,True,0.6235400125674356,0.7973638311850832,0.8229538166740882,Priorite haute
a-disque démaquillant,cosmetiques et soins,25.0,1,1,193,24.965803108808288,1,0.39549180327868855,0.0013697492395066478,1.0,1.0,cosmetiques et soins,0.975,True,0.9986321244070466,0.748326254990232,0.8223768240944889,Priorite haute
q-artisanal olive oil carafe – handmade in tunisia,handcrafted ceramics,15.6,1,1,262,31.49497709923664,1,0.5368852459016393,0.5046829068797446,1.0,1.0,handcrafted ceramics,0.955,True,0.6645918521621917,0.7973638311850832,0.8220590006335637,Priorite haute
q-tunisian hand-painted ceramic oil bottle,handcrafted ceramics,18.72,1,1,262,31.49497709923664,1,0.5368852459016393,0.40561949460591223,1.0,1.0,handcrafted ceramics,0.935,True,0.7114300874721191,0.7973638311850832,0.8217428241645565,Priorite haute
q-handmade ceramics tea-pot,handcrafted ceramics,43.68,1,1,262,31.49497709923664,1,0.5368852459016393,0.3868878035847466,1.0,1.0,handcrafted ceramics,0.93,True,0.7210388593909749,0.7973638311850832,0.821453701356442,Priorite haute
q-set of ceramic for water ' serdine',handcrafted ceramics,57.72,1,1,262,31.49497709923664,1,0.5368852459016393,0.8326731588169921,1.0,1.0,handcrafted ceramics,1.0,True,0.5456510317669024,0.7973638311850832,0.8214149185940348,Priorite haute
q-set of ceramic for water ' jileni ',handcrafted ceramics,57.72,1,1,262,31.49497709923664,1,0.5368852459016393,0.8326731588169921,1.0,1.0,handcrafted ceramics,1.0,True,0.5456510317669024,0.7973638311850832,0.8214149185940348,Priorite haute
q-set of ceramic for water ' khat ',handcrafted ceramics,57.72,1,1,262,31.49497709923664,1,0.5368852459016393,0.8326731588169921,1.0,1.0,handcrafted ceramics,1.0,True,0.5456510317669024,0.7973638311850832,0.8214149185940348,Priorite haute
q-oval design multi-purpose bottle with flower design,handcrafted ceramics,15.6,1,1,262,31.49497709923664,1,0.5368852459016393,0.5046829068797446,1.0,1.0,handcrafted ceramics,0.95,True,0.6645918521621917,0.7973638311850832,0.8208090006335637,Priorite haute
q-set of handmade ceramics products,handcrafted ceramics,15.6,1,1,262,31.49497709923664,1,0.5368852459016393,0.5046829068797446,1.0,1.0,handcrafted ceramics,0.95,True,0.6645918521621917,0.7973638311850832,0.8208090006335637,Priorite haute
q-black and white plate ceramics handmade,handcrafted ceramics,15.6,1,1,262,31.49497709923664,1,0.5368852459016393,0.5046829068797446,1.0,1.0,handcrafted ceramics,0.95,True,0.6645918521621917,0.7973638311850832,0.8208090006335637,Priorite haute
q-handmade rectangular dish,handcrafted ceramics,15.6,1,1,262,31.49497709923664,1,0.5368852459016393,0.5046829068797446,1.0,1.0,handcrafted ceramics,0.95,True,0.6645918521621917,0.7973638311850832,0.8208090006335637,Priorite haute
q-rustic tunisian clay olive oil bottle,handcrafted ceramics,12.48,1,1,262,31.49497709923664,1,0.5368852459016393,0.6037463191535769,1.0,1.0,handcrafted ceramics,0.965,True,0.6235400125674356,0.7973638311850832,0.820453816674088,Priorite haute
q-artichoke salad bowl – oriental black,handcrafted ceramics,53.04,1,1,262,31.49497709923664,1,0.5368852459016393,0.6840780404062436,1.0,1.0,handcrafted ceramics,0.975,True,0.5937967101327287,0.7973638311850832,0.8199794864306175,Priorite haute
q-handmade olive oil dispenser – tunisian artisan ceramic bottle,handcrafted ceramics,15.6,1,1,262,31.49497709923664,1,0.5368852459016393,0.5046829068797446,1.0,1.0,handcrafted ceramics,0.945,True,0.6645918521621917,0.7973638311850832,0.8195590006335637,Priorite haute
q-traditional ceramic oil bottle – made in tunisia,handcrafted ceramics,15.6,1,1,262,31.49497709923664,1,0.5368852459016393,0.5046829068797446,1.0,1.0,handcrafted ceramics,0.945,True,0.6645918521621917,0.7973638311850832,0.8195590006335637,Priorite haute
q-jatte salad bowl – oriental black,handcrafted ceramics,54.6,1,1,262,31.49497709923664,1,0.5368852459016393,0.7336097465431599,1.0,1.0,handcrafted ceramics,0.98,True,0.5768310901539477,0.7973638311850832,0.8195329244327393,Priorite haute
q-mini tajine – flowers,handcrafted ceramics,26.52,1,1,262,31.49497709923664,1,0.5368852459016393,0.15796096392133133,1.0,1.0,handcrafted ceramics,0.865,True,0.8635869698176952,0.7973638311850832,0.819458512399114,Priorite haute
q-mini tajine – lara,handcrafted ceramics,26.52,1,1,262,31.49497709923664,1,0.5368852459016393,0.15796096392133133,1.0,1.0,handcrafted ceramics,0.865,True,0.8635869698176952,0.7973638311850832,0.819458512399114,Priorite haute
q-handmade flared tankard,handcrafted ceramics,18.72,1,1,262,31.49497709923664,1,0.5368852459016393,0.40561949460591223,1.0,1.0,handcrafted ceramics,0.925,True,0.7114300874721191,0.7973638311850832,0.8192428241645564,Priorite haute
q-tunisian ceramic oil cruet for olive oil,handcrafted ceramics,12.48,1,1,262,31.49497709923664,1,0.5368852459016393,0.6037463191535769,1.0,1.0,handcrafted ceramics,0.96,True,0.6235400125674356,0.7973638311850832,0.819203816674088,Priorite haute
q-handmade ceramics octogonal dish,handcrafted ceramics,12.48,1,1,262,31.49497709923664,1,0.5368852459016393,0.6037463191535769,1.0,1.0,handcrafted ceramics,0.96,True,0.6235400125674356,0.7973638311850832,0.819203816674088,Priorite haute
q-handmade ceramic bottle with a fish design,handcrafted ceramics,14.04,1,1,262,31.49497709923664,1,0.5368852459016393,0.5542146130166608,1.0,1.0,handcrafted ceramics,0.95,True,0.6434117860074967,0.7973638311850832,0.8186909940180942,Priorite haute
q-handmade decorated ashtray,handcrafted ceramics,21.84,1,1,262,31.49497709923664,1,0.5368852459016393,0.30655608233207987,1.0,1.0,handcrafted ceramics,0.9,True,0.7653708964525227,0.7973638311850832,0.8183869050625968,Priorite haute
q-rectangular multi-purpose bottle with a fish design,handcrafted ceramics,15.6,1,1,262,31.49497709923664,1,0.5368852459016393,0.5046829068797446,1.0,1.0,handcrafted ceramics,0.94,True,0.6645918521621917,0.7973638311850832,0.8183090006335637,Priorite haute
q-traditions ceramic bowl tunisian pottery handmade,handcrafted ceramics,15.6,1,1,262,31.49497709923664,1,0.5368852459016393,0.5046829068797446,1.0,1.0,handcrafted ceramics,0.94,True,0.6645918521621917,0.7973638311850832,0.8183090006335637,Priorite haute
q-bowl kitchen handmade products,handcrafted ceramics,16.38,1,1,262,31.49497709923664,1,0.5368852459016393,0.47991705381128646,1.0,1.0,handcrafted ceramics,0.935,True,0.6757135458535748,0.7973638311850832,0.818171170002702,Priorite haute
q-handcrafted tunisian olive oil bottle,handcrafted ceramics,12.48,1,1,262,31.49497709923664,1,0.5368852459016393,0.6037463191535769,1.0,1.0,handcrafted ceramics,0.955,True,0.6235400125674356,0.7973638311850832,0.8179538166740881,Priorite haute
q-kerwena soup tureen– oriental black,handcrafted ceramics,53.04,1,1,262,31.49497709923664,1,0.5368852459016393,0.6840780404062436,1.0,1.0,handcrafted ceramics,0.965,True,0.5937967101327287,0.7973638311850832,0.8174794864306174,Priorite haute
q-green blown glass bowl – handmade artisan craft,handcrafted ceramics,10.92,1,1,262,31.49497709923664,1,0.5368852459016393,0.6532780252904932,1.0,1.0,handcrafted ceramics,0.96,True,0.6048589436881269,0.7973638311850832,0.8173357097861572,Priorite haute
q-small decorated ceramic tajine,handcrafted ceramics,21.84,1,1,262,31.49497709923664,1,0.5368852459016393,0.30655608233207987,1.0,1.0,handcrafted ceramics,0.895,True,0.7653708964525227,0.7973638311850832,0.8171369050625968,Priorite haute
q-oval design multi-purpose bottle with andalusian design,handcrafted ceramics,15.6,1,1,262,31.49497709923664,1,0.5368852459016393,0.5046829068797446,1.0,1.0,handcrafted ceramics,0.935,True,0.6645918521621917,0.7973638311850832,0.8170590006335637,Priorite haute
q-tunis white ceramic oil cruet,handcrafted ceramics,12.48,1,1,262,31.49497709923664,1,0.5368852459016393,0.6037463191535769,1.0,1.0,handcrafted ceramics,0.95,True,0.6235400125674356,0.7973638311850832,0.8167038166740881,Priorite haute
q-handmade ceramic dish - elegant blue & white,handcrafted ceramics,12.48,1,1,262,31.49497709923664,1,0.5368852459016393,0.6037463191535769,1.0,1.0,handcrafted ceramics,0.95,True,0.6235400125674356,0.7973638311850832,0.8167038166740881,Priorite haute
q-traditional handmade tunisian plate,handcrafted ceramics,39.0,1,1,262,31.49497709923664,1,0.5368852459016393,0.23829268517399807,1.0,1.0,handcrafted ceramics,0.875,True,0.8075635202993107,0.7973638311850832,0.8163561674472756,Priorite haute
q-tagine pot clay ceramic glazed berber traditional,handcrafted ceramics,53.04,1,1,262,31.49497709923664,1,0.5368852459016393,0.6840780404062436,1.0,1.0,handcrafted ceramics,0.96,True,0.5937967101327287,0.7973638311850832,0.8162294864306174,Priorite haute
q-handmade ceramic jar with spoons,handcrafted ceramics,37.44,1,1,262,31.49497709923664,1,0.5368852459016393,0.18876097903708183,1.0,1.0,handcrafted ceramics,0.86,True,0.8412119994130512,0.7973638311850832,0.8159710153586497,Priorite haute
q-red bird ceramics handmade,handcrafted ceramics,12.48,1,1,262,31.49497709923664,1,0.5368852459016393,0.6037463191535769,1.0,1.0,handcrafted ceramics,0.945,True,0.6235400125674356,0.7973638311850832,0.8154538166740881,Priorite haute
q-bowl – oriental black,handcrafted ceramics,23.4,1,1,262,31.49497709923664,1,0.5368852459016393,0.2570243761951637,1.0,1.0,handcrafted ceramics,0.875,True,0.795529521095573,0.7973638311850832,0.8151527675269018,Priorite haute
